Ensembl Gene ID	Reactome ID	HGNC symbol
ENSG00000162851	R-HSA-1852241	TFB2M
ENSG00000162851	R-HSA-74160	TFB2M
ENSG00000162851	R-HSA-504046	TFB2M
ENSG00000162851	R-HSA-163282	TFB2M
ENSG00000162851	R-HSA-75944	TFB2M
ENSG00000162851	R-HSA-2151201	TFB2M
ENSG00000162851	R-HSA-1592230	TFB2M
ENSG00000231555	R-HSA-3371453	HSPA1B
ENSG00000231555	R-HSA-3371556	HSPA1B
ENSG00000231555	R-HSA-2262752	HSPA1B
ENSG00000231555	R-HSA-3371571	HSPA1B
ENSG00000231555	R-HSA-3371568	HSPA1B
ENSG00000165029	R-HSA-1989781	ABCA1
ENSG00000165029	R-HSA-535734	ABCA1
ENSG00000165029	R-HSA-556833	ABCA1
ENSG00000165029	R-HSA-400206	ABCA1
ENSG00000165029	R-HSA-1430728	ABCA1
ENSG00000165029	R-HSA-1643685	ABCA1
ENSG00000165029	R-HSA-73923	ABCA1
ENSG00000165029	R-HSA-5619115	ABCA1
ENSG00000165029	R-HSA-5619084	ABCA1
ENSG00000165029	R-HSA-174824	ABCA1
ENSG00000165029	R-HSA-194223	ABCA1
ENSG00000165029	R-HSA-5682113	ABCA1
ENSG00000165029		ABCA1
ENSG00000113328	R-HSA-212436	CCNG1
ENSG00000113328	R-HSA-74160	CCNG1
ENSG00000113328	R-HSA-3700989	CCNG1
ENSG00000113328	R-HSA-6806003	CCNG1
ENSG00000113328	R-HSA-6804757	CCNG1
ENSG00000113328	R-HSA-5633007	CCNG1
ENSG00000113328		CCNG1
ENSG00000204843	R-HSA-168256	DCTN1
ENSG00000204843	R-HSA-1280218	DCTN1
ENSG00000204843	R-HSA-5653656	DCTN1
ENSG00000204843	R-HSA-392499	DCTN1
ENSG00000204843	R-HSA-8856688	DCTN1
ENSG00000204843	R-HSA-199991	DCTN1
ENSG00000204843	R-HSA-6811442	DCTN1
ENSG00000204843	R-HSA-597592	DCTN1
ENSG00000204843	R-HSA-446203	DCTN1
ENSG00000204843	R-HSA-6807878	DCTN1
ENSG00000204843	R-HSA-6811436	DCTN1
ENSG00000204843	R-HSA-948021	DCTN1
ENSG00000204843	R-HSA-2132295	DCTN1
ENSG00000204843	R-HSA-199977	DCTN1
ENSG00000204843	R-HSA-381070	DCTN1
ENSG00000204843	R-HSA-381038	DCTN1
ENSG00000204843	R-HSA-381119	DCTN1
ENSG00000204843		DCTN1
ENSG00000149428	R-HSA-5653656	HYOU1
ENSG00000149428	R-HSA-2173782	HYOU1
ENSG00000149428	R-HSA-392499	HYOU1
ENSG00000149428	R-HSA-381070	HYOU1
ENSG00000149428	R-HSA-381038	HYOU1
ENSG00000149428	R-HSA-381119	HYOU1
ENSG00000149428	R-HSA-3000484	HYOU1
ENSG00000149428		HYOU1
ENSG00000120471	R-HSA-212436	TP53AIP1
ENSG00000120471	R-HSA-74160	TP53AIP1
ENSG00000120471	R-HSA-3700989	TP53AIP1
ENSG00000120471	R-HSA-5633008	TP53AIP1
ENSG00000120471	R-HSA-6803204	TP53AIP1
ENSG00000167751		KLK2
ENSG00000197921	R-HSA-162582	HES5
ENSG00000197921	R-HSA-1643685	HES5
ENSG00000197921	R-HSA-5663202	HES5
ENSG00000197921	R-HSA-2894858	HES5
ENSG00000197921	R-HSA-157118	HES5
ENSG00000197921	R-HSA-1980145	HES5
ENSG00000197921	R-HSA-1980143	HES5
ENSG00000197921	R-HSA-2644602	HES5
ENSG00000197921	R-HSA-2644603	HES5
ENSG00000197921	R-HSA-2894862	HES5
ENSG00000197921	R-HSA-2644606	HES5
ENSG00000197921	R-HSA-2122947	HES5
ENSG00000197921	R-HSA-2197563	HES5
ENSG00000167751	R-HSA-194315	KLK2
ENSG00000167751	R-HSA-162582	KLK2
ENSG00000167751	R-HSA-392499	KLK2
ENSG00000167751	R-HSA-195258	KLK2
ENSG00000167751	R-HSA-1474244	KLK2
ENSG00000167751	R-HSA-1474228	KLK2
ENSG00000167751	R-HSA-5625740	KLK2
ENSG00000167751	R-HSA-5625886	KLK2
ENSG00000167751	R-HSA-1592389	KLK2
ENSG00000167751	R-HSA-381426	KLK2
ENSG00000162772		ATF3
ENSG00000118495	R-HSA-212436	PLAGL1
ENSG00000118495	R-HSA-74160	PLAGL1
ENSG00000118495	R-HSA-6804115	PLAGL1
ENSG00000118495	R-HSA-6791312	PLAGL1
ENSG00000118495	R-HSA-3700989	PLAGL1
ENSG00000162772	R-HSA-392499	ATF3
ENSG00000162772	R-HSA-381119	ATF3
ENSG00000162772	R-HSA-380994	ATF3
ENSG00000162772	R-HSA-381042	ATF3
ENSG00000118495		PLAGL1
ENSG00000163909	R-HSA-162582	HEYL
ENSG00000163909	R-HSA-1643685	HEYL
ENSG00000163909	R-HSA-5663202	HEYL
ENSG00000163909	R-HSA-2894858	HEYL
ENSG00000163909	R-HSA-157118	HEYL
ENSG00000163909	R-HSA-1980143	HEYL
ENSG00000163909	R-HSA-2644602	HEYL
ENSG00000163909	R-HSA-2644603	HEYL
ENSG00000163909	R-HSA-2894862	HEYL
ENSG00000163909	R-HSA-2644606	HEYL
ENSG00000163909	R-HSA-2122947	HEYL
ENSG00000124253	R-HSA-1266738	PCK1
ENSG00000124253	R-HSA-381340	PCK1
ENSG00000124253	R-HSA-1430728	PCK1
ENSG00000124253	R-HSA-71387	PCK1
ENSG00000124253	R-HSA-70263	PCK1
ENSG00000124253	R-HSA-70326	PCK1
ENSG00000124253	R-HSA-2161522	PCK1
ENSG00000124253	R-HSA-2161541	PCK1
ENSG00000069956	R-HSA-162582	MAPK6
ENSG00000069956	R-HSA-5683057	MAPK6
ENSG00000069956	R-HSA-5687128	MAPK6
ENSG00000142515		KLK3
ENSG00000142515	R-HSA-194315	KLK3
ENSG00000142515	R-HSA-162582	KLK3
ENSG00000142515	R-HSA-392499	KLK3
ENSG00000142515	R-HSA-195258	KLK3
ENSG00000142515	R-HSA-5625740	KLK3
ENSG00000142515	R-HSA-5625886	KLK3
ENSG00000142515	R-HSA-381426	KLK3
ENSG00000087245	R-HSA-1266738	MMP2
ENSG00000087245	R-HSA-422475	MMP2
ENSG00000087245	R-HSA-392499	MMP2
ENSG00000087245	R-HSA-1474244	MMP2
ENSG00000087245	R-HSA-1474228	MMP2
ENSG00000087245	R-HSA-1442490	MMP2
ENSG00000087245	R-HSA-2682334	MMP2
ENSG00000087245	R-HSA-3928665	MMP2
ENSG00000087245	R-HSA-1592389	MMP2
ENSG00000087245	R-HSA-381426	MMP2
ENSG00000087245		MMP2
ENSG00000101200	R-HSA-162582	AVP
ENSG00000101200	R-HSA-382551	AVP
ENSG00000101200	R-HSA-1643685	AVP
ENSG00000101200	R-HSA-372790	AVP
ENSG00000101200	R-HSA-388396	AVP
ENSG00000101200	R-HSA-881907	AVP
ENSG00000101200	R-HSA-425407	AVP
ENSG00000101200	R-HSA-418555	AVP
ENSG00000101200	R-HSA-500792	AVP
ENSG00000101200	R-HSA-375276	AVP
ENSG00000101200	R-HSA-373076	AVP
ENSG00000101200	R-HSA-416476	AVP
ENSG00000101200	R-HSA-1368108	AVP
ENSG00000101200	R-HSA-400253	AVP
ENSG00000101200	R-HSA-425397	AVP
ENSG00000101200	R-HSA-5619102	AVP
ENSG00000101200	R-HSA-5619115	AVP
ENSG00000101200	R-HSA-445717	AVP
ENSG00000101200	R-HSA-432040	AVP
ENSG00000101200	R-HSA-879518	AVP
ENSG00000101200	R-HSA-388479	AVP
ENSG00000101200	R-HSA-5619099	AVP
ENSG00000105996	R-HSA-1266738	HOXA2
ENSG00000105996	R-HSA-5617472	HOXA2
ENSG00000105996	R-HSA-5619507	HOXA2
ENSG00000146674		IGFBP3
ENSG00000146674	R-HSA-392499	IGFBP3
ENSG00000146674	R-HSA-212436	IGFBP3
ENSG00000146674	R-HSA-74160	IGFBP3
ENSG00000146674	R-HSA-3700989	IGFBP3
ENSG00000146674	R-HSA-6803211	IGFBP3
ENSG00000146674	R-HSA-5633008	IGFBP3
ENSG00000146674	R-HSA-381426	IGFBP3
ENSG00000104549		SQLE
ENSG00000104549	R-HSA-556833	SQLE
ENSG00000104549	R-HSA-1430728	SQLE
ENSG00000104549	R-HSA-1655829	SQLE
ENSG00000104549	R-HSA-2426168	SQLE
ENSG00000104549	R-HSA-191273	SQLE
ENSG00000170522	R-HSA-535734	ELOVL6
ENSG00000170522	R-HSA-556833	ELOVL6
ENSG00000170522	R-HSA-1430728	ELOVL6
ENSG00000170522	R-HSA-75105	ELOVL6
ENSG00000170522	R-HSA-75109	ELOVL6
ENSG00000170522	R-HSA-75876	ELOVL6
ENSG00000170522	R-HSA-1655829	ELOVL6
ENSG00000170522	R-HSA-2426168	ELOVL6
ENSG00000170522		ELOVL6
ENSG00000103126	R-HSA-162582	AXIN1
ENSG00000103126	R-HSA-1643685	AXIN1
ENSG00000103126	R-HSA-195253	AXIN1
ENSG00000103126	R-HSA-5663202	AXIN1
ENSG00000103126	R-HSA-201681	AXIN1
ENSG00000103126	R-HSA-4641257	AXIN1
ENSG00000103126	R-HSA-195721	AXIN1
ENSG00000103126	R-HSA-4641262	AXIN1
ENSG00000103126	R-HSA-5339716	AXIN1
ENSG00000103126	R-HSA-5467337	AXIN1
ENSG00000103126	R-HSA-5358752	AXIN1
ENSG00000103126	R-HSA-4839743	AXIN1
ENSG00000103126	R-HSA-5467340	AXIN1
ENSG00000103126	R-HSA-5358751	AXIN1
ENSG00000103126	R-HSA-4839744	AXIN1
ENSG00000103126	R-HSA-5358749	AXIN1
ENSG00000103126	R-HSA-4839748	AXIN1
ENSG00000103126	R-HSA-5358747	AXIN1
ENSG00000103126	R-HSA-4839735	AXIN1
ENSG00000103126	R-HSA-196299	AXIN1
ENSG00000103126	R-HSA-4791275	AXIN1
ENSG00000103126	R-HSA-5467348	AXIN1
ENSG00000103126		AXIN1
ENSG00000163453	R-HSA-2262752	IGFBP7
ENSG00000163453	R-HSA-2559583	IGFBP7
ENSG00000163453	R-HSA-2559582	IGFBP7
ENSG00000170485	R-HSA-1989781	NPAS2
ENSG00000170485	R-HSA-535734	NPAS2
ENSG00000170485	R-HSA-556833	NPAS2
ENSG00000170485	R-HSA-400206	NPAS2
ENSG00000170485	R-HSA-1430728	NPAS2
ENSG00000170485	R-HSA-1368108	NPAS2
ENSG00000170485	R-HSA-1368082	NPAS2
ENSG00000170485	R-HSA-400253	NPAS2
ENSG00000170485		NPAS2
ENSG00000173530	R-HSA-212436	TNFRSF10D
ENSG00000173530	R-HSA-74160	TNFRSF10D
ENSG00000173530	R-HSA-3700989	TNFRSF10D
ENSG00000173530	R-HSA-6803211	TNFRSF10D
ENSG00000173530	R-HSA-5633008	TNFRSF10D
ENSG00000123689	R-HSA-1989781	G0S2
ENSG00000123689	R-HSA-535734	G0S2
ENSG00000123689	R-HSA-556833	G0S2
ENSG00000123689	R-HSA-400206	G0S2
ENSG00000123689	R-HSA-1430728	G0S2
ENSG00000076555	R-HSA-535734	ACACB
ENSG00000076555	R-HSA-556833	ACACB
ENSG00000076555	R-HSA-1430728	ACACB
ENSG00000076555	R-HSA-1643685	ACACB
ENSG00000076555	R-HSA-163685	ACACB
ENSG00000076555	R-HSA-196854	ACACB
ENSG00000076555	R-HSA-3371599	ACACB
ENSG00000076555	R-HSA-163765	ACACB
ENSG00000076555	R-HSA-200425	ACACB
ENSG00000076555	R-HSA-1655829	ACACB
ENSG00000076555	R-HSA-5668914	ACACB
ENSG00000076555	R-HSA-196849	ACACB
ENSG00000076555	R-HSA-3323169	ACACB
ENSG00000076555	R-HSA-2426168	ACACB
ENSG00000076555	R-HSA-196780	ACACB
ENSG00000076555	R-HSA-3296482	ACACB
ENSG00000076555		ACACB
ENSG00000226704		HSPA1L
ENSG00000141682	R-HSA-109581	PMAIP1
ENSG00000141682	R-HSA-5357801	PMAIP1
ENSG00000141682	R-HSA-212436	PMAIP1
ENSG00000141682	R-HSA-74160	PMAIP1
ENSG00000141682	R-HSA-3700989	PMAIP1
ENSG00000141682	R-HSA-5633008	PMAIP1
ENSG00000141682	R-HSA-109606	PMAIP1
ENSG00000141682	R-HSA-6803204	PMAIP1
ENSG00000141682	R-HSA-114452	PMAIP1
ENSG00000141682	R-HSA-111453	PMAIP1
ENSG00000141682	R-HSA-111448	PMAIP1
ENSG00000186951		PPARA
ENSG00000186951	R-HSA-1852241	PPARA
ENSG00000186951	R-HSA-1989781	PPARA
ENSG00000186951	R-HSA-535734	PPARA
ENSG00000186951	R-HSA-556833	PPARA
ENSG00000186951	R-HSA-1266738	PPARA
ENSG00000186951	R-HSA-381340	PPARA
ENSG00000186951	R-HSA-400206	PPARA
ENSG00000186951	R-HSA-1430728	PPARA
ENSG00000186951	R-HSA-212436	PPARA
ENSG00000186951	R-HSA-74160	PPARA
ENSG00000186951	R-HSA-1368108	PPARA
ENSG00000186951	R-HSA-1368082	PPARA
ENSG00000186951	R-HSA-400253	PPARA
ENSG00000186951	R-HSA-2151201	PPARA
ENSG00000186951	R-HSA-1592230	PPARA
ENSG00000186951	R-HSA-1655829	PPARA
ENSG00000186951	R-HSA-2426168	PPARA
ENSG00000186951	R-HSA-2032785	PPARA
ENSG00000186951	R-HSA-383280	PPARA
ENSG00000119915	R-HSA-535734	ELOVL3
ENSG00000119915	R-HSA-556833	ELOVL3
ENSG00000119915	R-HSA-1430728	ELOVL3
ENSG00000119915	R-HSA-75105	ELOVL3
ENSG00000119915	R-HSA-75109	ELOVL3
ENSG00000119915	R-HSA-75876	ELOVL3
ENSG00000119915	R-HSA-2046106	ELOVL3
ENSG00000119915	R-HSA-2046104	ELOVL3
ENSG00000119915	R-HSA-2046105	ELOVL3
ENSG00000143344	R-HSA-1989781	RGL1
ENSG00000143344	R-HSA-535734	RGL1
ENSG00000143344	R-HSA-556833	RGL1
ENSG00000143344	R-HSA-400206	RGL1
ENSG00000143344	R-HSA-1430728	RGL1
ENSG00000157456	R-HSA-453274	CCNB2
ENSG00000157456	R-HSA-69275	CCNB2
ENSG00000157456	R-HSA-69620	CCNB2
ENSG00000157456	R-HSA-69481	CCNB2
ENSG00000157456	R-HSA-1640170	CCNB2
ENSG00000157456	R-HSA-68886	CCNB2
ENSG00000157456	R-HSA-8852276	CCNB2
ENSG00000157456	R-HSA-69278	CCNB2
ENSG00000157456	R-HSA-2500257	CCNB2
ENSG00000157456	R-HSA-68877	CCNB2
ENSG00000157456	R-HSA-68875	CCNB2
ENSG00000157456	R-HSA-3301854	CCNB2
ENSG00000157456	R-HSA-2980766	CCNB2
ENSG00000157456	R-HSA-2565942	CCNB2
ENSG00000157456	R-HSA-69273	CCNB2
ENSG00000157456	R-HSA-162658	CCNB2
ENSG00000157456	R-HSA-2980767	CCNB2
ENSG00000157456	R-HSA-157881	CCNB2
ENSG00000157456	R-HSA-156711	CCNB2
ENSG00000157456	R-HSA-69478	CCNB2
ENSG00000157456	R-HSA-2514853	CCNB2
ENSG00000157456		CCNB2
ENSG00000104419	R-HSA-212436	NDRG1
ENSG00000104419	R-HSA-74160	NDRG1
ENSG00000104419	R-HSA-3700989	NDRG1
ENSG00000104419	R-HSA-5633008	NDRG1
ENSG00000104419	R-HSA-6803205	NDRG1
ENSG00000104419		NDRG1
ENSG00000106462		EZH2
ENSG00000181856	R-HSA-1266738	SLC2A4
ENSG00000181856	R-HSA-381340	SLC2A4
ENSG00000181856	R-HSA-1430728	SLC2A4
ENSG00000181856	R-HSA-5653656	SLC2A4
ENSG00000181856	R-HSA-71387	SLC2A4
ENSG00000181856	R-HSA-382551	SLC2A4
ENSG00000181856	R-HSA-199991	SLC2A4
ENSG00000181856	R-HSA-1445148	SLC2A4
ENSG00000181856	R-HSA-425407	SLC2A4
ENSG00000181856	R-HSA-189200	SLC2A4
ENSG00000181856	R-HSA-70153	SLC2A4
ENSG00000181856	R-HSA-425366	SLC2A4
ENSG00000181856	R-HSA-428790	SLC2A4
ENSG00000144554	R-HSA-212436	FANCD2
ENSG00000144554	R-HSA-74160	FANCD2
ENSG00000144554	R-HSA-73894	FANCD2
ENSG00000144554	R-HSA-6783310	FANCD2
ENSG00000144554	R-HSA-3700989	FANCD2
ENSG00000144554	R-HSA-6796648	FANCD2
ENSG00000144554		FANCD2
ENSG00000181856		SLC2A4
ENSG00000112378	R-HSA-212436	PERP
ENSG00000112378	R-HSA-74160	PERP
ENSG00000112378	R-HSA-3700989	PERP
ENSG00000112378	R-HSA-5633008	PERP
ENSG00000112378	R-HSA-6803205	PERP
ENSG00000106462	R-HSA-1266738	EZH2
ENSG00000106462	R-HSA-74160	EZH2
ENSG00000106462	R-HSA-2262752	EZH2
ENSG00000106462	R-HSA-2559580	EZH2
ENSG00000106462	R-HSA-2559583	EZH2
ENSG00000106462	R-HSA-3247509	EZH2
ENSG00000106462	R-HSA-4839726	EZH2
ENSG00000106462	R-HSA-212165	EZH2
ENSG00000106462	R-HSA-5617472	EZH2
ENSG00000106462	R-HSA-5619507	EZH2
ENSG00000106462	R-HSA-3214841	EZH2
ENSG00000106462	R-HSA-212300	EZH2
ENSG00000118523	R-HSA-1989781	CTGF
ENSG00000118523	R-HSA-535734	CTGF
ENSG00000118523	R-HSA-556833	CTGF
ENSG00000118523	R-HSA-400206	CTGF
ENSG00000118523	R-HSA-1430728	CTGF
ENSG00000118523	R-HSA-212436	CTGF
ENSG00000118523	R-HSA-74160	CTGF
ENSG00000118523	R-HSA-2032785	CTGF
ENSG00000127989		MTERF1
ENSG00000127989	R-HSA-1852241	MTERF1
ENSG00000127989	R-HSA-74160	MTERF1
ENSG00000127989	R-HSA-504046	MTERF1
ENSG00000127989	R-HSA-75944	MTERF1
ENSG00000127989	R-HSA-2151201	MTERF1
ENSG00000127989	R-HSA-1592230	MTERF1
ENSG00000127989	R-HSA-163316	MTERF1
ENSG00000235941	R-HSA-74160	HSPA1A
ENSG00000235941	R-HSA-1643685	HSPA1A
ENSG00000235941	R-HSA-5663205	HSPA1A
ENSG00000235941	R-HSA-450531	HSPA1A
ENSG00000235941	R-HSA-450408	HSPA1A
ENSG00000235941	R-HSA-168255	HSPA1A
ENSG00000235941	R-HSA-168254	HSPA1A
ENSG00000235941	R-HSA-3371453	HSPA1A
ENSG00000235941	R-HSA-3371556	HSPA1A
ENSG00000235941	R-HSA-2262752	HSPA1A
ENSG00000235941	R-HSA-168274	HSPA1A
ENSG00000235941	R-HSA-3371571	HSPA1A
ENSG00000235941	R-HSA-3371568	HSPA1A
ENSG00000235941	R-HSA-168330	HSPA1A
ENSG00000235941		HSPA1A
ENSG00000130427	R-HSA-2262752	EPO
ENSG00000130427	R-HSA-2262749	EPO
ENSG00000130427	R-HSA-1234174	EPO
ENSG00000130427	R-HSA-1234158	EPO
ENSG00000154832	R-HSA-392499	CXXC1
ENSG00000154832	R-HSA-381070	CXXC1
ENSG00000154832	R-HSA-381038	CXXC1
ENSG00000154832	R-HSA-381119	CXXC1
ENSG00000154832		CXXC1
ENSG00000115641		FHL2
ENSG00000074842		MYDGF
ENSG00000115641	R-HSA-1989781	FHL2
ENSG00000115641	R-HSA-535734	FHL2
ENSG00000115641	R-HSA-556833	FHL2
ENSG00000115641	R-HSA-400206	FHL2
ENSG00000115641	R-HSA-1430728	FHL2
ENSG00000074842	R-HSA-392499	MYDGF
ENSG00000074842	R-HSA-381070	MYDGF
ENSG00000074842	R-HSA-381038	MYDGF
ENSG00000074842	R-HSA-381119	MYDGF
ENSG00000175197	R-HSA-392499	DDIT3
ENSG00000175197	R-HSA-381119	DDIT3
ENSG00000175197	R-HSA-381033	DDIT3
ENSG00000175197	R-HSA-380994	DDIT3
ENSG00000175197	R-HSA-381042	DDIT3
ENSG00000175197	R-HSA-381183	DDIT3
ENSG00000175197		DDIT3
ENSG00000102970	R-HSA-162582	CCL17
ENSG00000102970	R-HSA-372790	CCL17
ENSG00000102970	R-HSA-500792	CCL17
ENSG00000102970	R-HSA-375276	CCL17
ENSG00000102970	R-HSA-373076	CCL17
ENSG00000102970	R-HSA-380108	CCL17
ENSG00000120093	R-HSA-1266738	HOXB3
ENSG00000120093	R-HSA-5617472	HOXB3
ENSG00000120093	R-HSA-5619507	HOXB3
ENSG00000120093		HOXB3
ENSG00000091106	R-HSA-168256	NLRC4
ENSG00000091106	R-HSA-168249	NLRC4
ENSG00000091106	R-HSA-212436	NLRC4
ENSG00000091106	R-HSA-74160	NLRC4
ENSG00000091106	R-HSA-3700989	NLRC4
ENSG00000091106	R-HSA-5633008	NLRC4
ENSG00000091106	R-HSA-6803207	NLRC4
ENSG00000091106	R-HSA-622312	NLRC4
ENSG00000091106	R-HSA-168643	NLRC4
ENSG00000091106	R-HSA-844623	NLRC4
ENSG00000121570	R-HSA-1266738	DPPA4
ENSG00000121570	R-HSA-452723	DPPA4
ENSG00000121570	R-HSA-2892247	DPPA4
ENSG00000121570		DPPA4
ENSG00000206383	R-HSA-3371453	HSPA1L
ENSG00000206383	R-HSA-3371556	HSPA1L
ENSG00000206383	R-HSA-2262752	HSPA1L
ENSG00000206383	R-HSA-3371571	HSPA1L
ENSG00000206383	R-HSA-3371568	HSPA1L
ENSG00000204531	R-HSA-1266738	POU5F1
ENSG00000204531	R-HSA-452723	POU5F1
ENSG00000204531	R-HSA-2892247	POU5F1
ENSG00000204531	R-HSA-2892245	POU5F1
ENSG00000099821	R-HSA-1852241	POLRMT
ENSG00000099821	R-HSA-74160	POLRMT
ENSG00000099821	R-HSA-504046	POLRMT
ENSG00000099821	R-HSA-163282	POLRMT
ENSG00000099821	R-HSA-75944	POLRMT
ENSG00000099821	R-HSA-2151201	POLRMT
ENSG00000099821	R-HSA-1592230	POLRMT
ENSG00000204531		POU5F1
ENSG00000099821		POLRMT
ENSG00000106459		NRF1
ENSG00000106459	R-HSA-1852241	NRF1
ENSG00000106459	R-HSA-1989781	NRF1
ENSG00000106459	R-HSA-535734	NRF1
ENSG00000106459	R-HSA-556833	NRF1
ENSG00000106459	R-HSA-400206	NRF1
ENSG00000106459	R-HSA-1430728	NRF1
ENSG00000106459	R-HSA-2151201	NRF1
ENSG00000106459	R-HSA-1592230	NRF1
ENSG00000137752		CASP1
ENSG00000164330	R-HSA-1266738	EBF1
ENSG00000164330	R-HSA-381340	EBF1
ENSG00000164330		EBF1
ENSG00000221869	R-HSA-1266738	CEBPD
ENSG00000221869	R-HSA-381340	CEBPD
ENSG00000137752	R-HSA-168256	CASP1
ENSG00000137752	R-HSA-168249	CASP1
ENSG00000137752	R-HSA-212436	CASP1
ENSG00000137752	R-HSA-74160	CASP1
ENSG00000137752	R-HSA-449147	CASP1
ENSG00000137752	R-HSA-1280215	CASP1
ENSG00000137752	R-HSA-3700989	CASP1
ENSG00000137752	R-HSA-5633008	CASP1
ENSG00000137752	R-HSA-6803207	CASP1
ENSG00000137752	R-HSA-622312	CASP1
ENSG00000137752	R-HSA-168643	CASP1
ENSG00000137752	R-HSA-844615	CASP1
ENSG00000137752	R-HSA-168638	CASP1
ENSG00000137752	R-HSA-844456	CASP1
ENSG00000137752	R-HSA-448706	CASP1
ENSG00000137752	R-HSA-844623	CASP1
ENSG00000184205	R-HSA-392499	TSPYL2
ENSG00000184205	R-HSA-381070	TSPYL2
ENSG00000184205	R-HSA-381038	TSPYL2
ENSG00000184205	R-HSA-381119	TSPYL2
ENSG00000184205		TSPYL2
ENSG00000101115	R-HSA-1266738	SALL4
ENSG00000101115	R-HSA-452723	SALL4
ENSG00000101115	R-HSA-2892247	SALL4
ENSG00000101115		SALL4
ENSG00000174851		YIF1A
ENSG00000165891	R-HSA-212436	E2F7
ENSG00000165891	R-HSA-74160	E2F7
ENSG00000165891	R-HSA-6791312	E2F7
ENSG00000165891	R-HSA-3700989	E2F7
ENSG00000165891	R-HSA-6804116	E2F7
ENSG00000165891		E2F7
ENSG00000174851	R-HSA-392499	YIF1A
ENSG00000174851	R-HSA-381070	YIF1A
ENSG00000174851	R-HSA-381038	YIF1A
ENSG00000174851	R-HSA-381119	YIF1A
ENSG00000156925	R-HSA-1266738	ZIC3
ENSG00000156925	R-HSA-452723	ZIC3
ENSG00000156925	R-HSA-2892247	ZIC3
ENSG00000117724	R-HSA-194315	CENPF
ENSG00000117724	R-HSA-162582	CENPF
ENSG00000117724	R-HSA-453274	CENPF
ENSG00000117724	R-HSA-2467813	CENPF
ENSG00000117724	R-HSA-69275	CENPF
ENSG00000117724	R-HSA-1640170	CENPF
ENSG00000117724	R-HSA-2555396	CENPF
ENSG00000117724	R-HSA-68882	CENPF
ENSG00000117724	R-HSA-68886	CENPF
ENSG00000117724	R-HSA-69278	CENPF
ENSG00000117724	R-HSA-195258	CENPF
ENSG00000117724	R-HSA-2500257	CENPF
ENSG00000117724	R-HSA-68877	CENPF
ENSG00000117724	R-HSA-5663220	CENPF
ENSG00000117724	R-HSA-156711	CENPF
ENSG00000117724		CENPF
ENSG00000170276		HSPB2
ENSG00000166821		PEX11A
ENSG00000110243	R-HSA-1989781	APOA5
ENSG00000110243	R-HSA-535734	APOA5
ENSG00000110243	R-HSA-556833	APOA5
ENSG00000110243	R-HSA-400206	APOA5
ENSG00000110243	R-HSA-1430728	APOA5
ENSG00000110243	R-HSA-73923	APOA5
ENSG00000110243	R-HSA-174824	APOA5
ENSG00000110243	R-HSA-174800	APOA5
ENSG00000110243		APOA5
ENSG00000166821	R-HSA-1989781	PEX11A
ENSG00000166821	R-HSA-535734	PEX11A
ENSG00000166821	R-HSA-556833	PEX11A
ENSG00000166821	R-HSA-400206	PEX11A
ENSG00000166821	R-HSA-1430728	PEX11A
ENSG00000115263	R-HSA-1430728	GCG
ENSG00000115263	R-HSA-162582	GCG
ENSG00000115263	R-HSA-392499	GCG
ENSG00000115263	R-HSA-372790	GCG
ENSG00000115263	R-HSA-388396	GCG
ENSG00000115263	R-HSA-881907	GCG
ENSG00000115263	R-HSA-418555	GCG
ENSG00000115263	R-HSA-2980736	GCG
ENSG00000115263	R-HSA-400508	GCG
ENSG00000115263	R-HSA-381771	GCG
ENSG00000115263	R-HSA-500792	GCG
ENSG00000115263	R-HSA-373080	GCG
ENSG00000115263	R-HSA-416476	GCG
ENSG00000115263	R-HSA-163685	GCG
ENSG00000115263	R-HSA-422356	GCG
ENSG00000115263	R-HSA-381676	GCG
ENSG00000115263	R-HSA-420092	GCG
ENSG00000115263	R-HSA-163359	GCG
ENSG00000115263	R-HSA-422085	GCG
ENSG00000187048	R-HSA-1989781	CYP4A11
ENSG00000187048	R-HSA-535734	CYP4A11
ENSG00000187048	R-HSA-556833	CYP4A11
ENSG00000187048	R-HSA-400206	CYP4A11
ENSG00000187048	R-HSA-1430728	CYP4A11
ENSG00000187048	R-HSA-211859	CYP4A11
ENSG00000187048	R-HSA-2142753	CYP4A11
ENSG00000187048	R-HSA-211945	CYP4A11
ENSG00000187048	R-HSA-211897	CYP4A11
ENSG00000187048	R-HSA-2142816	CYP4A11
ENSG00000187048	R-HSA-2142691	CYP4A11
ENSG00000187048	R-HSA-211935	CYP4A11
ENSG00000187048	R-HSA-211958	CYP4A11
ENSG00000187048	R-HSA-211979	CYP4A11
ENSG00000187048		CYP4A11
ENSG00000106366	R-HSA-162582	SERPINE1
ENSG00000106366	R-HSA-212436	SERPINE1
ENSG00000106366	R-HSA-74160	SERPINE1
ENSG00000106366	R-HSA-1474244	SERPINE1
ENSG00000106366	R-HSA-109582	SERPINE1
ENSG00000106366	R-HSA-3000178	SERPINE1
ENSG00000106366	R-HSA-76002	SERPINE1
ENSG00000106366	R-HSA-76005	SERPINE1
ENSG00000106366	R-HSA-2173796	SERPINE1
ENSG00000106366	R-HSA-2173793	SERPINE1
ENSG00000106366	R-HSA-170834	SERPINE1
ENSG00000106366	R-HSA-114608	SERPINE1
ENSG00000106366	R-HSA-1368108	SERPINE1
